x_centriod,y_centroid,tl_fid,year,bldg_typ,num_floors,RMV,dpt_100y,dpt_200y,dpt_250y,dpt_500y,dpt_1000y,dpt_2500y,dpt_5000y,dpt_10000y,MF_100y,MF_200y,MF_250y,MF_500y,MF_1000y,MF_2500y,MF_5000y,MF_10000y,v_100y,v_200y,v_250y,v_500y,v_1000y,v_2500y,v_5000y,v_10000y
429299.9463,5095901.52,113,1944,1,1,83942,1.4,1.6,2.2,3.40821,4.63371,6.34221,7.38392,8.2421,1.06887,1.14322,1.85187,12.2266,39.02794,49.24052,75.14119,79.85187,1.00274,1.00889,1.15158,2.23791,3.12101,3.84551,4.3537,4.63504
429307.5637,5095901.521,114,0,0,0,65677,1.4,1.6,2.2,3.40821,4.63371,6.34221,7.38392,8.2421,1.06887,1.14322,1.85187,12.2266,39.02794,49.24052,75.14119,79.85187,1.00274,1.00889,1.15158,2.23791,3.12101,3.84551,4.3537,4.63504
429318.9933,5095901.524,115,1974,2,2,310498,1.30953,1.51074,2.11145,3.30983,4.4691,6.16116,7.21972,8.07811,1,1,1.3756,8.09643,29.59236,49.4556,69.31947,92.00749,0.77585,0.78512,0.89733,1.71743,2.63913,3.46369,4.05192,4.52782
429372.5043,5095912.55,116,1993,3,1,178314,0.98215,1.14887,1.69829,2.83769,3.94426,5.58671,6.64989,7.50738,0.88785,0.8877,1.02007,4.5032,17.08204,44.80811,62.97105,88.44769,0.53082,0.55142,0.65279,1.1689,1.97331,2.96066,3.56267,4.0235
429384.2139,5095911.897,117,1993,3,1,179601,0.73731,0.84961,1.32927,2.40987,3.45697,5.02182,6.05247,6.97673,0.6758,0.67573,0.83057,2.02101,7.18665,36.97196,59.16348,74.02106,0.3369,0.35962,0.4776,0.89375,1.71541,2.86418,3.44715,3.8956
429391.6615,5095907,118,0,0,0,0,0.73731,0.84961,1.32927,2.40987,3.45697,5.02182,6.05247,6.97673,0.6758,0.67573,0.83057,2.02101,7.18665,36.97196,59.16348,74.02106,0.3369,0.35962,0.4776,0.89375,1.71541,2.86418,3.44715,3.8956
429092.0024,5095904.491,119,1980,1,1,154155,0.53928,0.63802,1.08942,2.39118,3.58966,5.35677,6.45596,7.4262,0.68719,0.92426,1.43567,4.42604,7.77048,46.19895,79.97304,149.65067,0.45323,0.53908,0.77779,1.50927,2.5231,4.1946,5.2129,6.22969
429598.524,5095922.951,120,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429134.6595,5095904.279,121,0,0,0,57116,0.80693,0.9372,1.4619,2.75611,3.94744,5.74701,6.81251,7.81449,0.97208,1.14599,1.60522,4.74062,5.93248,23.46365,44.87128,91.00739,0.60853,0.68785,0.94187,1.40024,1.95612,3.07893,3.86655,4.71196
429591.8322,5095925.757,122,2004,3,4,121253,0,0,0.08283,0.85645,2.19713,3.67216,5.35471,6.85465,0,0,0.74059,1,4.46001,17.67322,34.53713,54.57586,0,0,0.10831,0.95447,1.70933,2.66754,3.22615,3.64254
429165.1284,5095904.128,123,1977,1,1,134625,1.17554,1.35141,1.94284,3.23341,4.44987,6.24209,7.30812,8.27418,1.43915,1.56937,2.03469,7.78451,9.81027,19.46881,21.21577,43.08789,0.96943,1.00309,1.21944,1.71869,2.16685,2.8114,3.29338,3.90003
429533.3159,5095916.136,124,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429593.5566,5095919.423,125,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429600.7487,5095913.459,126,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429046.8028,5095898.607,127,0,0,0,52552,0.73966,0.8382,1.38735,2.70643,3.93864,5.67972,6.83692,7.77739,1.09817,1.25544,1.80311,8.94807,26.43652,117.11715,176.38866,277.08005,0.75224,0.81825,1.04313,2.18112,3.59756,5.39778,6.22484,7.12512
429527.6652,5095914.681,128,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429532.1015,5095909.544,129,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429045.9914,5095889.4,130,1949,1,1,419876,0.24829,0.28839,0.58073,1.8161,3.07399,4.80706,5.94043,6.81382,0.29426,0.40786,0.70689,2.95323,10.0546,67.0201,104.28278,177.14577,0.21796,0.26077,0.41326,1.30987,2.50523,4.23375,5.1088,6.00874
429091.908,5095885.448,131,1912,1,1,145991,0.0579,0.09878,0.29001,1.43424,2.62588,4.40073,5.46772,6.36702,0.14052,0.21871,0.54162,1.27397,6.64338,33.69529,66.60116,123.00787,0.06932,0.09899,0.23079,0.89822,1.9451,3.57842,4.49471,5.39503
429134.5838,5095889.045,132,0,0,0,57116,0.24878,0.31287,0.60438,1.78148,2.98892,4.77175,5.81271,6.72184,0.32706,0.38789,0.69347,1.26534,3.64259,24.13239,51.39722,102.24411,0.17683,0.22452,0.35568,0.7796,1.62976,3.1722,4.0468,4.94713
429602.2796,5095906.92,133,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429526.1233,5095908.091,134,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429165.053,5095888.894,135,1977,1,1,134494,0.62335,0.74875,1.20842,2.44969,3.66557,5.44133,6.49117,7.39039,0.66615,0.85898,1.14674,2.84046,3.31191,19.39591,37.80625,81.11017,0.45907,0.51343,0.66752,1.03053,1.5963,2.82333,3.45946,4.25233
429595.4674,5095909.65,136,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429530.8853,5095902.951,137,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429207.7097,5095888.682,138,1948,1,1,167649,1.00897,1.23447,1.81816,3.0756,4.27602,6.04242,7.0845,7.95091,0.91174,1.26072,1.49584,6.49852,8.02026,18.71745,27.18683,57.8694,0.77137,0.81603,0.92569,1.49984,1.8973,2.66762,3.07874,3.64839
429238.1413,5095880.914,139,1942,1,1,182402,1.27719,1.47927,2.08851,3.35298,4.5629,6.27925,7.31412,8.18043,1,1.22296,1.6177,9.47936,17.6288,23.28659,27.15454,43.50542,0.90847,0.91432,0.9878,1.90165,2.35025,2.77822,3.08235,3.52803
429596.5907,5095904.913,140,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429370.6915,5095872.214,141,0,0,0,0,1.43307,1.59199,2.2,3.39187,4.54995,6.14286,7.18512,8.03503,1,1,1.40358,8.17532,29.38112,49.81818,73.19514,103.46402,0.73489,0.73492,0.82495,1.67465,2.48731,3.3712,4.02203,4.61421
430631.5277,5095851.325,142,0,0,0,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429524.8488,5095901.673,143,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429529.6671,5095896.359,144,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429392.4869,5095891.322,145,1993,3,1,180472,0.73731,0.84961,1.32927,2.40987,3.45697,5.02182,6.05247,6.97673,0.6758,0.67573,0.83057,2.02101,7.18665,36.97196,59.16348,74.02106,0.3369,0.35962,0.4776,0.89375,1.71541,2.86418,3.44715,3.8956
429460.362,5095876.025,146,0,0,0,100,0.02469,0.03251,0.3202,1.28907,2.24529,3.62781,4.72671,6.09482,0.06708,0.06713,0.84848,1.96305,9.00227,33.02511,58.17935,82.14532,0.01323,0.01328,0.31103,1.19945,2.05739,3.16764,3.72664,4.11749
429604.5027,5095897.416,147,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429045.1048,5095873.729,148,1949,2,2,479050,0.24829,0.28839,0.58073,1.8161,3.07399,4.80706,5.94043,6.81382,0.29426,0.40786,0.70689,2.95323,10.0546,67.0201,104.28278,177.14577,0.21796,0.26077,0.41326,1.30987,2.50523,4.23375,5.1088,6.00874
429523.8534,5095895.044,149,2004,3,4,121253,0,0,0.12468,0.99211,1.91689,3.4178,4.99109,6.47461,0,0,0.85356,1.10343,4.90644,19.26808,36.21216,61.37914,0,0,0.16769,1.02078,1.72256,2.63208,3.19871,3.66547
429528.4621,5095889.753,150,2004,3,4,121253,0,0,0.22443,1.11689,2.00799,3.48295,5.0736,6.53148,0,0,1,1.72637,6.22875,21.78259,40.15396,64.96002,0,0,0.32345,1.11334,1.80865,2.74136,3.28269,3.74092
429134.5081,5095873.81,151,1978,1,1,190377,0.24878,0.31287,0.60438,1.78148,2.98892,4.77175,5.81271,6.72184,0.32706,0.38789,0.69347,1.26534,3.64259,24.13239,51.39722,102.24411,0.17683,0.22452,0.35568,0.7796,1.62976,3.1722,4.0468,4.94713
429346.3109,5095879.148,152,1993,3,1,182120,1.43307,1.59199,2.2,3.39187,4.54995,6.14286,7.18512,8.03503,1,1,1.40358,8.17532,29.38112,49.81818,73.19514,103.46402,0.73489,0.73492,0.82495,1.67465,2.48731,3.3712,4.02203,4.61421
429606.0315,5095890.892,153,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429164.9776,5095873.659,154,1983,1,1,145745,0.62335,0.74875,1.20842,2.44969,3.66557,5.44133,6.49117,7.39039,0.66615,0.85898,1.14674,2.84046,3.31191,19.39591,37.80625,81.11017,0.45907,0.51343,0.66752,1.03053,1.5963,2.82333,3.45946,4.25233
429361.1572,5095878.866,155,1993,3,1,182120,1.43307,1.59199,2.2,3.39187,4.54995,6.14286,7.18512,8.03503,1,1,1.40358,8.17532,29.38112,49.81818,73.19514,103.46402,0.73489,0.73492,0.82495,1.67465,2.48731,3.3712,4.02203,4.61421
429568.9584,5095889.23,156,2004,3,4,121253,0,0,0.20029,1.03361,2.02457,3.53287,5.20844,6.67501,0,0,1,1.37731,6.02155,20.68901,38.65677,62.83504,0,0,0.30868,1.0875,1.79178,2.7163,3.27489,3.76664
429599.4026,5095893.883,157,2004,3,4,121253,0,0,0.1241,0.90747,2.16681,3.68311,5.37472,6.86677,0,0,0.91827,1,5.01479,18.97552,37.51479,58.00404,0,0,0.203,1.06386,1.79211,2.72579,3.30896,3.71721
429207.6344,5095873.448,158,1981,1,1,136246,1.00897,1.23447,1.81816,3.0756,4.27602,6.04242,7.0845,7.95091,0.91174,1.26072,1.49584,6.49852,8.02026,18.71745,27.18683,57.8694,0.77137,0.81603,0.92569,1.49984,1.8973,2.66762,3.07874,3.64839
429392.0849,5095881.132,159,1993,3,1,179851,1.14067,1.26411,1.881,3.06497,4.19699,5.74673,6.75459,7.6377,0.91505,0.91504,1.10855,4.97398,17.26668,44.39118,62.29955,86.30555,0.52315,0.53134,0.67516,1.27621,2.14924,3.0928,3.70171,4.23554
429522.3115,5095888.454,160,2004,3,4,121253,0,0,0.22443,1.11689,2.00799,3.48295,5.0736,6.53148,0,0,1,1.72637,6.22875,21.78259,40.15396,64.96002,0,0,0.32345,1.11334,1.80865,2.74136,3.28269,3.74092
429280.7605,5095873.085,161,1954,1,1,141598,1.4,1.6,2.2,3.41656,4.66678,6.3173,7.32585,8.17586,1,1,1.87136,12.02541,37.51416,43.21097,60.03654,63.45238,0.96534,0.96516,1.10686,2.23302,2.97084,3.66109,3.98564,4.25016
429091.7948,5095862.596,162,1963,1,1,229184,0.0579,0.09878,0.29001,1.43424,2.62588,4.40073,5.46772,6.36702,0.14052,0.21871,0.54162,1.27397,6.64338,33.69529,66.60116,123.00787,0.06932,0.09899,0.23079,0.89822,1.9451,3.57842,4.49471,5.39503
429311.2297,5095872.934,163,1974,1,1,164112,1.4,1.6,2.2,3.41656,4.66678,6.3173,7.32585,8.17586,1,1,1.87136,12.02541,37.51416,43.21097,60.03654,63.45238,0.96534,0.96516,1.10686,2.23302,2.97084,3.66109,3.98564,4.25016
429570.5111,5095882.707,164,2004,3,4,121253,0,0,0.20029,1.03361,2.02457,3.53287,5.20844,6.67501,0,0,1,1.37731,6.02155,20.68901,38.65677,62.83504,0,0,0.30868,1.0875,1.79178,2.7163,3.27489,3.76664
429526.7862,5095859.18,165,0,0,0,21275,0,0,0.22443,1.11689,2.00799,3.48295,5.0736,6.53148,0,0,1,1.72637,6.22875,21.78259,40.15396,64.96002,0,0,0.32345,1.11334,1.80865,2.74136,3.28269,3.74092
429600.8223,5095886.989,166,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429564.0378,5095885.681,167,2004,3,4,121253,0,0,0.20029,1.03361,2.02457,3.53287,5.20844,6.67501,0,0,1,1.37731,6.02155,20.68901,38.65677,62.83504,0,0,0.30868,1.0875,1.79178,2.7163,3.27489,3.76664
429608.3776,5095881.397,168,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429042.9429,5095858.581,169,1975,1,1,493817,0.24829,0.28839,0.58073,1.8161,3.07399,4.80706,5.94043,6.81382,0.29426,0.40786,0.70689,2.95323,10.0546,67.0201,104.28278,177.14577,0.21796,0.26077,0.41326,1.30987,2.50523,4.23375,5.1088,6.00874
429391.6836,5095871.056,170,1993,3,1,181046,1.14067,1.26411,1.881,3.06497,4.19699,5.74673,6.75459,7.6377,0.91505,0.91504,1.10855,4.97398,17.26668,44.39118,62.29955,86.30555,0.52315,0.53134,0.67516,1.27621,2.14924,3.0928,3.70171,4.23554
429134.4328,5095858.576,171,1980,1,1,186811,0.24878,0.31287,0.60438,1.78148,2.98892,4.77175,5.81271,6.72184,0.32706,0.38789,0.69347,1.26534,3.64259,24.13239,51.39722,102.24411,0.17683,0.22452,0.35568,0.7796,1.62976,3.1722,4.0468,4.94713
429565.6963,5095879.351,172,2004,3,4,121253,0,0,0.20029,1.03361,2.02457,3.53287,5.20844,6.67501,0,0,1,1.37731,6.02155,20.68901,38.65677,62.83504,0,0,0.30868,1.0875,1.79178,2.7163,3.27489,3.76664
429164.9018,5095858.424,173,1982,1,1,159571,0.62335,0.74875,1.20842,2.44969,3.66557,5.44133,6.49117,7.39039,0.66615,0.85898,1.14674,2.84046,3.31191,19.39591,37.80625,81.11017,0.45907,0.51343,0.66752,1.03053,1.5963,2.82333,3.45946,4.25233
429609.9119,5095874.873,174,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429353.8389,5095863.003,175,1975,1,1,158120,1.43307,1.59199,2.2,3.39187,4.54995,6.14286,7.18512,8.03503,1,1,1.40358,8.17532,29.38112,49.81818,73.19514,103.46402,0.73489,0.73492,0.82495,1.67465,2.48731,3.3712,4.02203,4.61421
429207.5589,5095858.213,176,1981,1,1,143436,1.00897,1.23447,1.81816,3.0756,4.27602,6.04242,7.0845,7.95091,0.91174,1.26072,1.49584,6.49852,8.02026,18.71745,27.18683,57.8694,0.77137,0.81603,0.92569,1.49984,1.8973,2.66762,3.07874,3.64839
429603.638,5095877.704,177,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429786.1481,5095745.62,178,0,0,0,105950,0,0,0.03311,0.89979,2.46569,4.12385,5.94828,7.48101,0,0,0.21572,1,2,9.47272,19.84117,27.78468,0,0,0.02298,0.57064,1.18375,2.00807,2.50804,2.79989
429238.028,5095858.062,179,1981,1,1,145509,1.27719,1.47927,2.08851,3.35298,4.5629,6.27925,7.31412,8.18043,1,1.22296,1.6177,9.47936,17.6288,23.28659,27.15454,43.50542,0.90847,0.91432,0.9878,1.90165,2.35025,2.77822,3.08235,3.52803
429820.4132,5095837.74,180,1969,2,2,290219,0,0,0,0.67509,2.20855,3.7833,5.54247,7.10883,0,0,0,1,1.32396,6.18706,13.46258,18.35836,0,0,0,0.33398,0.89358,1.59454,2.07014,2.47762
429280.685,5095857.85,181,1975,2,2,188026,1.4,1.6,2.2,3.41656,4.66678,6.3173,7.32585,8.17586,1,1,1.87136,12.02541,37.51416,43.21097,60.03654,63.45238,0.96534,0.96516,1.10686,2.23302,2.97084,3.66109,3.98564,4.25016
429906.4871,5095836.645,182,0,0,0,145279,0,0,0,0,0.08011,0.22472,0.94223,2.43319,0,0,0,0,-0.0126,0.07866,1.03512,2.24478,0,0,0,0,0.01528,0.06482,0.47945,1.16447
429311.1542,5095857.699,183,1978,1,1,138983,1.4,1.6,2.2,3.41656,4.66678,6.3173,7.32585,8.17586,1,1,1.87136,12.02541,37.51416,43.21097,60.03654,63.45238,0.96534,0.96516,1.10686,2.23302,2.97084,3.66109,3.98564,4.25016
429391.303,5095861.453,184,1993,3,1,180462,1.14067,1.26411,1.881,3.06497,4.19699,5.74673,6.75459,7.6377,0.91505,0.91504,1.10855,4.97398,17.26668,44.39118,62.29955,86.30555,0.52315,0.53134,0.67516,1.27621,2.14924,3.0928,3.70171,4.23554
429979.4331,5095743.896,185,1958,1,1,344762,0,0,0,0,0,0.04771,0.58125,2.1057,0,0,0,0,0,0.02356,0.99111,1.97736,0,0,0,0,0,0.03985,0.41116,1.03123
429604.9345,5095871.074,186,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
430026.2075,5095743.842,187,2003,1,1,207576,0,0,0,0,0,0,0,0.87222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.64091
429042.1468,5095843.729,188,1978,2,2,572320,0.05738,0.06436,0.23152,1.33531,2.6234,4.35728,5.4968,6.37299,0.06323,0.11824,0.32259,1.29473,6.92347,45.86489,77.77786,142.80469,0.04352,0.05986,0.17113,0.932,2.09702,3.72925,4.59013,5.50837
430091.8606,5095754.444,189,2003,1,1,205393,0,0,0,0,0,0,0,0.52845,0,0,0,0,0,0,0,1.00417,0,0,0,0,0,0,0,0.4162
429091.7002,5095843.552,190,1952,2,2,232299,0,0,0.03132,1.02966,2.26047,4.04452,5.11774,5.99174,0,0,0.10433,1.00208,5.19428,30.01026,57.31746,105.91913,0,0,0.036,0.68069,1.82936,3.31937,4.16126,5.05214
429134.3571,5095843.341,191,1971,2,2,153186,0,0.01622,0.13812,1.20653,2.43902,4.20551,5.26281,6.11284,0,0.06466,0.35782,1,4.52478,27.72972,54.99332,101.72539,0,0.01913,0.09591,0.60101,1.64847,3.29144,4.07486,4.95771
430161.2233,5095742.024,192,1952,1,1,292788,0,0,0,0,0,0,0,0.0489,0,0,0,0,0,0,0,0.00021,0,0,0,0,0,0,0,0.07406
429164.8264,5095843.19,193,1990,1,1,138288,0.14054,0.22232,0.5153,1.69195,2.90901,4.67548,5.7176,6.55889,0.14229,0.32746,0.78503,1.1829,3.19429,26.99227,55.34019,102.10149,0.09091,0.13859,0.27836,0.72989,1.44835,3.16187,3.93538,4.82766
429613.2703,5095859.799,194,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429353.7494,5095845.011,195,1975,1,1,166476,1.42499,1.58366,2.18376,3.36695,4.55897,6.12576,7.1343,7.98384,1,1,1.73559,10.83166,34.82589,48.85482,71.1735,89.08266,0.78014,0.78662,0.93865,1.96747,2.75883,3.54061,4.07298,4.54792
430187.0559,5095740.309,196,0,0,0,6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429391.0963,5095851.648,197,1993,3,1,181979,1.23535,1.36189,1.971,3.15223,4.33705,5.8614,6.84592,7.73743,1,1,1.31039,7.67625,23.65186,45.12827,62.53412,88.2885,0.6163,0.63052,0.80247,1.6177,2.45542,3.25463,3.86419,4.33071
429207.4832,5095842.978,198,1981,1,1,146425,0.56989,0.70709,1.2544,2.47679,3.69017,5.42423,6.45473,7.30426,0.46742,0.82157,1.10666,2.676,3.6438,24.11377,50.3215,93.39782,0.32122,0.39842,0.5417,1.01499,1.49934,2.83967,3.46682,4.30239
429237.9524,5095842.827,199,1981,1,1,135896,0.85932,1.05193,1.66985,2.89297,4.12675,5.83503,6.82699,7.67819,0.84761,1,1.05968,4.58561,7.93177,21.27028,39.42455,73.84998,0.49334,0.53515,0.62704,1.29293,1.69773,2.65398,3.23113,3.98342
429280.6019,5095841.092,200,1976,1,1,149180,1.27368,1.46401,2.07191,3.27317,4.53996,6.16387,7.14617,7.98755,1,1,1.542,10.47212,29.06632,33.09891,41.15069,58.83881,0.77748,0.77762,0.92906,1.98838,2.67781,3.25446,3.58103,3.99169
429311.0711,5095840.941,201,1976,1,1,161159,1.27368,1.46401,2.07191,3.27317,4.53996,6.16387,7.14617,7.98755,1,1,1.542,10.47212,29.06632,33.09891,41.15069,58.83881,0.77748,0.77762,0.92906,1.98838,2.67781,3.25446,3.58103,3.99169
429460.6657,5095780.77,202,1943,3,1,857582,0.31648,0.48333,0.98288,2.00823,3.08316,4.49142,5.55743,7.01775,0.87244,0.93582,1.13151,4.59411,17.29439,39.38427,58.0897,77.31633,0.31037,0.41824,0.7581,1.55637,2.43489,3.04924,3.50798,3.79029
429614.3035,5095853.176,203,2004,3,4,121253,0,0,0.15102,0.94092,2.18894,3.71438,5.44721,6.93862,0,0,1,1.17979,5.81207,20.84931,39.96424,60.64196,0,0,0.29347,1.14798,1.9025,2.81822,3.39302,3.79297
429607.8555,5095856.503,204,2004,3,4,121253,0,0,0.14971,0.93272,2.18942,3.71476,5.42244,6.91365,0,0,1,1.05354,5.84612,19.76806,38.51686,59.33484,0,0,0.26107,1.1169,1.84394,2.75963,3.34304,3.75149
429391.1729,5095840.587,205,1993,3,1,178942,1.23535,1.36189,1.971,3.15223,4.33705,5.8614,6.84592,7.73743,1,1,1.31039,7.67625,23.65186,45.12827,62.53412,88.2885,0.6163,0.63052,0.80247,1.6177,2.45542,3.25463,3.86419,4.33071
429519.0597,5095795.025,206,1995,3,1,639789,0.00825,0.03249,0.37408,1.26653,2.19126,3.58188,5.14124,6.66611,0.06983,0.13473,1,2.02682,7.0266,26.11748,45.44598,69.00041,0.0069,0.03304,0.45664,1.13351,1.92969,2.88237,3.41566,3.89001
429134.2815,5095828.106,207,1976,2,2,144043,0,0.01622,0.13812,1.20653,2.43902,4.20551,5.26281,6.11284,0,0.06466,0.35782,1,4.52478,27.72972,54.99332,101.72539,0,0.01913,0.09591,0.60101,1.64847,3.29144,4.07486,4.95771
429608.9815,5095849.811,208,2004,3,4,121253,0,0,0.15102,0.94092,2.18894,3.71438,5.44721,6.93862,0,0,1,1.17979,5.81207,20.84931,39.96424,60.64196,0,0,0.29347,1.14798,1.9025,2.81822,3.39302,3.79297
429164.7509,5095827.955,209,1980,1,1,223887,0.14054,0.22232,0.5153,1.69195,2.90901,4.67548,5.7176,6.55889,0.14229,0.32746,0.78503,1.1829,3.19429,26.99227,55.34019,102.10149,0.09091,0.13859,0.27836,0.72989,1.44835,3.16187,3.93538,4.82766
429207.4078,5095827.744,210,1985,1,1,177572,0.56989,0.70709,1.2544,2.47679,3.69017,5.42423,6.45473,7.30426,0.46742,0.82157,1.10666,2.676,3.6438,24.11377,50.3215,93.39782,0.32122,0.39842,0.5417,1.01499,1.49934,2.83967,3.46682,4.30239
429237.877,5095827.593,211,1998,2,2,129330,0.85932,1.05193,1.66985,2.89297,4.12675,5.83503,6.82699,7.67819,0.84761,1,1.05968,4.58561,7.93177,21.27028,39.42455,73.84998,0.49334,0.53515,0.62704,1.29293,1.69773,2.65398,3.23113,3.98342
429353.6222,5095819.401,212,1970,1,1,208708,1.34208,1.4763,2.07669,3.22548,4.4176,5.98462,6.97653,7.80925,1,1,1.75379,11.27061,34.36165,40.04337,48.95333,56.42138,0.77465,0.79992,0.96489,1.94259,2.60179,3.15525,3.46356,3.74646
429029.8071,5095808.688,213,1968,2,2,646828,0.10004,0.1083,0.2673,1.29538,2.73162,4.4556,5.59889,6.54025,0.16362,0.16365,0.32284,1.76827,9.88981,75.20706,119.22784,208.21922,0.09603,0.09616,0.1714,1.11018,2.37557,4.07367,4.91381,5.84687
429275.4109,5095818.265,214,1976,1,1,162808,0.49825,0.60545,1.18777,2.3648,3.62261,5.27247,6.25524,7.08001,0.60625,0.66446,1,3.822,7.54376,21.1571,41.03942,73.62129,0.23005,0.24163,0.47357,1.19781,1.6126,2.69895,3.35928,4.16018
429391.4259,5095819.071,215,1951,1,1,210917,1.30167,1.42786,2.02871,3.17736,4.37857,5.9032,6.87092,7.77805,1,1,1.47045,9.17506,26.8522,41.16858,55.34605,62.18149,0.7155,0.73562,0.90002,1.78331,2.52542,3.08513,3.51109,3.76874
429295.7233,5095818.165,216,1976,1,1,154774,0.52891,0.63423,1.19082,2.33331,3.58865,5.19603,6.19011,6.99884,0.63822,0.63811,1.15575,6.01366,14.26177,21.18559,30.14315,54.19884,0.30384,0.31697,0.60304,1.48948,1.99484,2.68923,3.24642,3.88044
429060.8348,5095808.923,217,1950,1,1,190890,0,0,0,0.85114,2.19181,3.94986,5.0756,6.00879,0,0,0,1,6.51009,39.51262,72.15872,137.4442,0,0,0,0.77339,1.91043,3.38901,4.22308,5.14942
